ID,name,normalized_name,price,approximation,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
245973,Dr. Oetker Smeta-fix stužovač šľahačky v prášku 10 g,dr. oetker smeta-fix stuzovac slahacky v prasku 10 g,0.25,0,72,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245974,Dr. Oetker Solamyl jemný zemiakový škrob bezgluténový 200 g,dr. oetker solamyl jemny zemiakovy skrob bezglutenovy 200 g,1.59,0,9,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245975,Dr. Oetker Gustin jemný kukuričný škrob bezgluténový 200 g,dr. oetker gustin jemny kukuricny skrob bezglutenovy 200 g,2.19,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245976,ORION Čokoláda na varenie 100 g,orion cokolada na varenie 100 g,1.49,0,22,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245977,ORION Čokoláda na varenie 180 g,orion cokolada na varenie 180 g,2.29,0,28,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245978,Thymos Kyselina citrónová potravinárska 80 g,thymos kyselina citronova potravinarska 80 g,0.99,0,28,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245979,Imber Sachar stolové sladidlo 160 tbl. 10 g,imber sachar stolove sladidlo 160 tbl. 10 g,1.19,0,28,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245980,Kandisin Stevia Stolové sladidlo 200 tbl. 14 g,kandisin stevia stolove sladidlo 200 tbl. 14 g,4.19,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245981,Huxol Sweetener náhrada sladidla 1200tbl.,huxol sweetener nahrada sladidla 1200tbl.,3.99,0,31,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245982,BILLA Šošovica červená lúpaná 400g,billa sosovica cervena lupana 400g,1.29,0,46,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245983,Lagris Šošovica 500 g,lagris sosovica 500 g,1.99,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245984,Clever Šošovica veľkozrnná 500g,clever sosovica velkozrnna 500g,1.29,0,28,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245985,Naše BIO Šošovica červená lúpaná celá 500g,nase bio sosovica cervena lupana cela 500g,2.89,0,24,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245986,Manolita Fazuľa farebná 500g,manolita fazula farebna 500g,2.99,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245987,LAGRIS FAZUĽA ČERVENÁ ĽADVINKA 480G,lagris fazula cervena ladvinka 480g,1.49,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245988,Lagris Fazuľa biela veľká 450 g,lagris fazula biela velka 450 g,2.19,0,9,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245989,Clever Fazuľa farebná škvrnitá 500g,clever fazula farebna skvrnita 500g,1.29,0,10,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245990,Clever Fazuľa biela veľká 500g,clever fazula biela velka 500g,1.29,0,14,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245991,BILLA Fazuľa mungo 400g,billa fazula mungo 400g,1.29,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245992,BILLA Fazuľa adzuki 400g,billa fazula adzuki 400g,1.59,0,23,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245993,Clever Hrach žltý lúpaný polený 500g,clever hrach zlty lupany poleny 500g,0.59,0,17,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245994,BILLA Hŕstková zmes 500g,billa hrstkova zmes 500g,1.19,0,21,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245995,Biomila Pšeničný bulgur 500g,biomila psenicny bulgur 500g,2.09,0,21,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245996,BILLA Cícer 500g,billa cicer 500g,1.19,0,22,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245997,BILLA BIO Pohánka lúpaná krúpy 500g,billa bio pohanka lupana krupy 500g,2.99,0,26,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245998,Pohánka svetlá 500g,pohanka svetla 500g,1.39,0,29,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
245999,Bona Vita Sójový granulát 150 g,bona vita sojovy granulat 150 g,1.25,0,33,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246000,Lagris Sója 450 g,lagris soja 450 g,1.49,0,14,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246001,NESTLÉ CINI MINIS cereálie 450 g,nestle cini minis cerealie 450 g,3.99,0,23,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246002,NESTLÉ CHOCAPIC cereálie 450 g,nestle chocapic cerealie 450 g,3.99,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246003,NESTLÉ NESQUIK cereálie 450 g,nestle nesquik cerealie 450 g,3.99,0,24,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246004,NESTLÉ LION cereálie 450 g,nestle lion cerealie 450 g,3.99,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246005,NESTLÉ COOKIE CRISP cereálie 450 g,nestle cookie crisp cerealie 450 g,3.99,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246006,NESTLÉ CHEERIOS cereálie 450 g,nestle cheerios cerealie 450 g,3.99,0,7,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246007,Emco Mysli na Zdraví Chrumkavé čokoláda a orechy 750 g,emco mysli na zdravi chrumkave cokolada a orechy 750 g,4.49,0,21,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246008,Emco Mysli na Zdraví Chrumkavé jahody a mandle 750 g,emco mysli na zdravi chrumkave jahody a mandle 750 g,4.49,0,16,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246009,Emco Mysli na Zdraví Chrumkavé čokoládové trio 750 g,emco mysli na zdravi chrumkave cokoladove trio 750 g,4.49,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246010,Emco Mysli na Zdraví Chrumkavé orechy 750 g,emco mysli na zdravi chrumkave orechy 750 g,4.49,0,18,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246011,Emco Proteínové mysli chrumkavé s čokoládou 500 g,emco proteinove mysli chrumkave s cokoladou 500 g,4.79,0,22,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246012,Emco Super Mysli Bez prídavku cukru chrumkavé s jahodami 500 g,emco super mysli bez pridavku cukru chrumkave s jahodami 500 g,4.79,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246013,Emco Jemné ovsené vločky celozrnné 500 g,emco jemne ovsene vlocky celozrnne 500 g,1.65,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246014,Mlyn Štúrovo Ovsené vločky výberové 400 g,mlyn sturovo ovsene vlocky vyberove 400 g,0.99,0,18,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246015,BILLA Naše BIO Ovsené vločky 500g,billa nase bio ovsene vlocky 500g,1.79,0,47,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246016,NESTLÉ FITNESS Chocolate cereálie 425 g,nestle fitness chocolate cerealie 425 g,4.99,0,13,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246017,NESTLÉ FITNESS Yoghurt cereálie 425 g,nestle fitness yoghurt cerealie 425 g,4.99,0,17,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246018,Bona Vita Zapekané müsli 3 druhy čokolády 700 g,bona vita zapekane musli 3 druhy cokolady 700 g,2.59,0,16,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246019,Bona Vita Zapekané müsli s čokoládou 750 g,bona vita zapekane musli s cokoladou 750 g,2.59,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246020,Bona Vita Zapekané müsli s medom a orechmi 750 g,bona vita zapekane musli s medom a orechmi 750 g,2.59,0,13,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246021,BONAVITA MUSLI JAHODA BIELA ČOKO.700G,bonavita musli jahoda biela coko.700g,2.59,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246022,BONAVITA MÜSLI JAHODA. MANDLE 700G,bonavita musli jahoda. mandle 700g,2.59,0,16,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246023,Musli sypané čokoládové 200 g,musli sypane cokoladove 200 g,1.59,0,7,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246024,Müsli sypané orieš. 200g,musli sypane ories. 200g,1.59,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246025,Tekmar Musli Natureland Ovocné 200G,tekmar musli natureland ovocne 200g,1.59,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246026,Kubík Choco Balls 500 g,kubik choco balls 500 g,3.09,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246027,Kubík Choco Cookies 500 g,kubik choco cookies 500 g,3.09,0,9,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246028,Clever Corn Flakes 500G,clever corn flakes 500g,1.49,0,10,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246029,Emco Ovsená kaša s lieskovými orieškami 5 x 55 g (275 g),emco ovsena kasa s lieskovymi orieskami 5 x 55 g (275 g),2.69,0,8,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246030,Emco Ovsená kaša s čokoládou 5 x 55 g (275 g),emco ovsena kasa s cokoladou 5 x 55 g (275 g),2.69,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246031,Emco Ovsená kaša proteín s čokoládou 3 x 55 g (165 g),emco ovsena kasa protein s cokoladou 3 x 55 g (165 g),2.69,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246032,Dr. Oetker Ovsená kaša čokoláda 58 g,dr. oetker ovsena kasa cokolada 58 g,0.65,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246033,Dr. Oetker Ovsená kaša vanilka 58 g,dr. oetker ovsena kasa vanilka 58 g,0.65,0,21,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246034,Fit Ryžová kaša čokoláda 60 g,fit ryzova kasa cokolada 60 g,0.79,0,36,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246035,Fit Ryžová kaša slaný karamel 60g,fit ryzova kasa slany karamel 60g,0.79,0,10,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246036,Fit Ryžová kaša jahoda 60 g,fit ryzova kasa jahoda 60 g,0.79,0,23,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246037,Fit Ryžová probio kaša čokoláda & banán 52 g,fit ryzova probio kasa cokolada & banan 52 g,0.79,0,27,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246038,Dr. Oetker Ryžová kaša marhuľová 52 g,dr. oetker ryzova kasa marhulova 52 g,0.95,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246039,Flapjack čokoládový 120g,flapjack cokoladovy 120g,1.65,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246040,Flapjack biela čokoláda 120g,flapjack biela cokolada 120g,1.65,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246041,Flapjack mandľovo-čerešňový 120g,flapjack mandlovo-ceresnovy 120g,1.65,0,36,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246042,Tekmar Müsli tyčinka v poleve s jogurtom - jahodová 30 g,tekmar musli tycinka v poleve s jogurtom - jahodova 30 g,0.49,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246043,Tekmar Müsli tyčinka v poleve s jogurtom - višňová 30 g,tekmar musli tycinka v poleve s jogurtom - visnova 30 g,0.49,0,52,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246044,Tekmar Müsli tyčinka v poleve s jogurtom - lesné ovocie 30 g,tekmar musli tycinka v poleve s jogurtom - lesne ovocie 30 g,0.49,0,49,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246045,Tekmar Müsli tyčinka s marhuľami v poleve s jogurtom 30 g,tekmar musli tycinka s marhulami v poleve s jogurtom 30 g,0.49,0,48,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246046,Tyčinka Müsli v jogurte čierna ríb. bez cukru 30g,tycinka musli v jogurte cierna rib. bez cukru 30g,0.69,0,27,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246047,Corny Big Banán-Čokoláda 50 g,corny big banan-cokolada 50 g,1.09,0,24,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246048,Corny Big Čokoláda 50 g,corny big cokolada 50 g,1.09,0,43,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246049,Corny Big Biela čokoláda 40 g,corny big biela cokolada 40 g,1.09,0,27,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246050,Corny Big Brownie 50 g,corny big brownie 50 g,1.09,0,25,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246051,Corny Big Slaný karamel 40 g,corny big slany karamel 40 g,1.09,0,21,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246052,Corny Big Horká čokoláda 50 g,corny big horka cokolada 50 g,1.09,0,40,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246053,Emco Arašidová tyčinka s mandľami. vlašskými orechmi a medom 35 g,emco arasidova tycinka s mandlami. vlasskymi orechmi a medom 35 g,0.95,0,34,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246054,Emco Arašidová tyčinka s mandľami a pistáciami polomáčaná v horkej čokoláde 35 g,emco arasidova tycinka s mandlami a pistaciami polomacana v horkej cokolade 35 g,0.95,0,23,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246055,Emco Ovocná tyčinka s jahodami 30 g,emco ovocna tycinka s jahodami 30 g,0.95,0,97,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246056,Emco Ovocná tyčinka s lesným ovocím 30 g,emco ovocna tycinka s lesnym ovocim 30 g,0.95,0,83,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246057,NESTLÉ NESQUIK Cereálna tyčinka 25 g,nestle nesquik cerealna tycinka 25 g,0.49,0,66,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246058,NESTLÉ CHOCAPIC Cereálna tyčinka 25 g,nestle chocapic cerealna tycinka 25 g,0.49,0,87,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246059,NESTLÉ CINI MINIS Cereálna tyčinka 25 g,nestle cini minis cerealna tycinka 25 g,0.49,0,88,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246060,Nestlé Corn Flakes Tyčinka 22 g,nestle corn flakes tycinka 22 g,0.65,0,25,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246061,Tyčinka Nestlé FITNESS Delice Milk Chocolate 22.5 g,tycinka nestle fitness delice milk chocolate 22.5 g,0.49,0,39,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246062,Nestlé Fitness Red Berries raňajková cereálna tyčinka 23.5 g,nestle fitness red berries ranajkova cerealna tycinka 23.5 g,0.49,0,87,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246063,NESTLÉ MUSLI tyčinka Čokoládová 35 g,nestle musli tycinka cokoladova 35 g,0.65,0,15,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246064,Nutrend Excelent Protein Bar príchuť čierna ríbezľa s brusnicami 85 g,nutrend excelent protein bar prichut cierna ribezla s brusnicami 85 g,2.59,0,10,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246065,Nutrend Excelent Protein Bar Double príchuť čokoláda nugát s brusnicami 85 g,nutrend excelent protein bar double prichut cokolada nugat s brusnicami 85 g,2.59,0,52,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246066,Nutrend Excelent Protein bar tyčinka s lieskovými orieškami v mliečnej čokoláde 85 g,nutrend excelent protein bar tycinka s lieskovymi orieskami v mliecnej cokolade 85 g,2.59,0,38,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246067,BILLA Protein tyčinka čokoládová 60g,billa protein tycinka cokoladova 60g,1.29,0,82,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246068,BILLA Protein tyčinka s hrozienkami v bielej poleve 60g,billa protein tycinka s hrozienkami v bielej poleve 60g,1.29,0,68,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246069,Tekmar Vegan Protein Brownie a malina proteínová tyčinka 40g (vegan),tekmar vegan protein brownie a malina proteinova tycinka 40g (vegan),1.45,0,188,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246070,Tekmar Vegan Protein Cocoa Nibs proteínová tyčinka 40 g,tekmar vegan protein cocoa nibs proteinova tycinka 40 g,1.29,0,51,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246071,Tekmar Vegan Protein Cappuccino proteínová tyčinka 40 g,tekmar vegan protein cappuccino proteinova tycinka 40 g,1.29,0,44,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246072,Nutella Nátierka z lieskovcov a kakaa 600 g,nutella natierka z lieskovcov a kakaa 600 g,4.59,0,37,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246073,Nutella Nátierka z lieskovcov a kakaa 350 g,nutella natierka z lieskovcov a kakaa 350 g,3.99,0,44,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246074,Nutella Nátierka z lieskovcov a kakaa 200 g,nutella natierka z lieskovcov a kakaa 200 g,2.99,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246075,Clever Čokoládovo-oriešková nátierka 750g,clever cokoladovo-orieskova natierka 750g,3.49,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246076,BILLA Lieskovo-orieškový kakaový krém 400g,billa lieskovo-orieskovy kakaovy krem 400g,2.69,0,25,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246077,Lindt Čokoládovo-lieskovoorieškový krém 200 g,lindt cokoladovo-lieskovoorieskovy krem 200 g,8.49,0,21,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246078,Lindt Lieskovoorieškový krém 200 g,lindt lieskovoorieskovy krem 200 g,7.99,0,7,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246079,Lotus Biscoff Nátierka zo sušienok 400 g,lotus biscoff natierka zo susienok 400 g,5.39,0,10,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246080,BILLA Arašídové maslo crunchy 350g,billa arasidove maslo crunchy 350g,2.79,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246081,ORION Nugeta arašidová 42 g,orion nugeta arasidova 42 g,0.55,0,39,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246082,Schwartau Extra džem jahoda 340 g,schwartau extra dzem jahoda 340 g,4.39,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246083,Schwartau Extra džem malina 340 g,schwartau extra dzem malina 340 g,4.39,0,16,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246084,Schwartau Extra džem marhuľa 340 g,schwartau extra dzem marhula 340 g,4.39,0,13,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246085,Schwartau Extra džem čučoriedka 340 g,schwartau extra dzem cucoriedka 340 g,4.39,0,9,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246086,Schwartau Extra džem červená ríbezľa 340 g,schwartau extra dzem cervena ribezla 340 g,4.39,0,17,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246087,d'arbo Naturrein jahodová nátierka 450 g,d'arbo naturrein jahodova natierka 450 g,4.39,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246088,d'arbo Marhuľa 450 g,d'arbo marhula 450 g,4.39,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246089,Darbo Malinový extra džem 450g,darbo malinovy extra dzem 450g,4.49,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246090,Riso Jahodový džem 340 g,riso jahodovy dzem 340 g,2.79,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246091,Riso Marhuľový džem 340 g,riso marhulovy dzem 340 g,2.79,0,9,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246092,Riso Ríbezľový džem 340g,riso ribezlovy dzem 340g,2.79,0,8,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246093,Riso Džem jahodový Dia 230g,riso dzem jahodovy dia 230g,1.79,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246094,Riso Džem marhuľový Dia 230g,riso dzem marhulovy dia 230g,1.79,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246095,Riso Slivkový lekvár sladený 250 g,riso slivkovy lekvar sladeny 250 g,1.39,0,6,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246096,Riso Jahôdka 250 g,riso jahodka 250 g,1.39,0,23,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246097,Riso Marhuľka ovocná nátierka 250 g,riso marhulka ovocna natierka 250 g,1.39,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246098,BILLA Extra džem jahoda menej sladký 340 g,billa extra dzem jahoda menej sladky 340 g,1.69,0,34,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246099,BILLA Extra džem višňa menej sladký 340 g,billa extra dzem visna menej sladky 340 g,1.69,0,12,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246100,BILLA Extra džem marhuľa menej sladký 340 g,billa extra dzem marhula menej sladky 340 g,1.69,0,26,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246101,BILLA Extra džem malina menej sladký 340 g,billa extra dzem malina menej sladky 340 g,1.69,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246102,Clever Slivkový lekvár 440g,clever slivkovy lekvar 440g,1.89,0,20,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246103,Včelí med kvetový 900 g,vceli med kvetovy 900 g,3.99,0,111,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246104,Clever Med kvetový 900g,clever med kvetovy 900g,5.49,0,246,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246105,BILLA Med kvetový 470g,billa med kvetovy 470g,3.79,0,18,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246106,BILLA Med kvetový 250g,billa med kvetovy 250g,2.29,0,17,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246107,BILLA Med kvetový pastovaný 250g,billa med kvetovy pastovany 250g,2.59,0,13,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246108,Včelí med lipový 900 g,vceli med lipovy 900 g,8.89,0,13,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246109,Včelí med agátový 900 g,vceli med agatovy 900 g,8.99,0,27,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246110,BILLA Včelí med agátový 250g,billa vceli med agatovy 250g,3.99,0,37,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246111,BILLA Naše BIO Javorový sirup 250ml,billa nase bio javorovy sirup 250ml,7.59,0,19,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246112,MAGGI Dobrý Hostinec Kura na paprike cestoviny s omáčkou vrecko 153 g,maggi dobry hostinec kura na paprike cestoviny s omackou vrecko 153 g,2.29,0,17,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246113,MAGGI Dobrý Hostinec Kura na paprike pikant cestoviny s omáčkou vrecko 146 g,maggi dobry hostinec kura na paprike pikant cestoviny s omackou vrecko 146 g,2.29,0,11,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246114,MAGGI Dobrý Hostinec Kura na smotane cestoviny s omáčkou vrecko 142 g,maggi dobry hostinec kura na smotane cestoviny s omackou vrecko 142 g,2.29,0,23,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246115,MAGGI Dobrý Hostinec Sviečková cestoviny s omáčkou vrecko 153 g,maggi dobry hostinec svieckova cestoviny s omackou vrecko 153 g,2.29,0,36,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
246116,MAGGI Dobrý Hostinec Hubový cestoviny s omáčkou vrecko 144 g,maggi dobry hostinec hubovy cestoviny s omackou vrecko 144 g,2.29,0,17,NEURČENÁ,8,1,2024-03-01 10:10:25,2024-03-01 10:10:48
